Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Label,Path,Dataset,Camera,Split,Fold
10032,123438,123438,2,/home/konradkaranowski/storage/full_data_resized/27/im0061.ppm,27,TOPCON TRV-50,train,1
2003,123664,123664,2,/home/konradkaranowski/storage/full_data_resized/28/aria_a_markups/aria_a_11_30.tif,28,Zeiss FF450+ mydriatic,train,1
7239,124454,124454,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/565.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,1
4360,115849,115849,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/152_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
9539,115834,115834,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1942_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
1869,115959,115959,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1857_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
7235,115832,115832,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1893_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
5759,115964,115964,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1872_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
4117,115877,115877,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/410_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
1692,125070,125070,2,/home/konradkaranowski/storage/full_data_resized/29/Test_Set/Test/43.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,1
1517,124624,124624,2,/home/konradkaranowski/storage/full_data_resized/29/Evaluation_Set/Validation/108.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
6408,124711,124711,2,/home/konradkaranowski/storage/full_data_resized/29/Evaluation_Set/Validation/246.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
10479,124526,124526,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/731.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
8917,115890,115890,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/603_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
7586,123587,123587,2,/home/konradkaranowski/storage/full_data_resized/27/im0372.ppm,27,TOPCON TRV-50,train,2
5155,6812,6812,2,/home/konradkaranowski/storage/full_data_resized/4/DRHAGIS/Fundus_Images/33.jpg,4,"Topcon TRC-NW6s non-mydriatic, Topcon TRC-NW8 non-mydriatic or Canon CR DGi non-mydriatic",train,2
10732,115881,115881,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/455_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
964,99363,99363,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0001.jpg,10,Unknown,train,2
7082,124890,124890,2,/home/konradkaranowski/storage/full_data_resized/29/Evaluation_Set/Validation/607.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
9244,124669,124669,2,/home/konradkaranowski/storage/full_data_resized/29/Evaluation_Set/Validation/191.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
10374,99434,99434,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0075.jpg,10,Unknown,train,2
3118,123886,123886,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/1230.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
8184,124920,124920,2,/home/konradkaranowski/storage/full_data_resized/29/Evaluation_Set/Validation/90.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
11498,115815,115815,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1856_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
1852,123783,123783,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/1068.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
8247,115789,115789,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1191_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
7701,115879,115879,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/424_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
11352,123673,123673,2,/home/konradkaranowski/storage/full_data_resized/28/aria_a_markups/aria_a_20_6.tif,28,Zeiss FF450+ mydriatic,train,2
5943,124530,124530,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/756.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
11965,115908,115908,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/886_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
2910,115898,115898,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/775_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
6650,115821,115821,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1874_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
11921,115753,115753,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/638_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
8968,115944,115944,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1834_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
8065,115740,115740,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/447_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
6354,115809,115809,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1844_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
3306,124050,124050,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/1599.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
3840,115804,115804,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1835_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
6191,115914,115914,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/938_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
9092,115827,115827,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1885_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
8378,115894,115894,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/662_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
2853,99388,99388,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0027.jpg,10,Unknown,train,2
7802,6820,6820,2,/home/konradkaranowski/storage/full_data_resized/4/DRHAGIS/Fundus_Images/40.jpg,4,"Topcon TRC-NW6s non-mydriatic, Topcon TRC-NW8 non-mydriatic or Canon CR DGi non-mydriatic",train,2
3612,123591,123591,2,/home/konradkaranowski/storage/full_data_resized/27/im0377.ppm,27,TOPCON TRV-50,train,2
6438,115734,115734,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/334_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
6915,124416,124416,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/485.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
405,124574,124574,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/879.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
7544,115791,115791,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1197_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
6179,115713,115713,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/152_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
7627,124693,124693,2,/home/konradkaranowski/storage/full_data_resized/29/Evaluation_Set/Validation/207.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
1195,115915,115915,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/961_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
5270,123563,123563,2,/home/konradkaranowski/storage/full_data_resized/27/im0267.ppm,27,TOPCON TRV-50,train,2
9042,123799,123799,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/11.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
5393,123564,123564,2,/home/konradkaranowski/storage/full_data_resized/27/im0268.ppm,27,TOPCON TRV-50,train,2
5515,99421,99421,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0062.jpg,10,Unknown,train,2
2017,115835,115835,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/2034_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
8718,99432,99432,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0073.jpg,10,Unknown,train,2
1800,115917,115917,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/992_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
11614,99402,99402,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0042.jpg,10,Unknown,train,2
11985,115719,115719,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/210_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
9196,124786,124786,2,/home/konradkaranowski/storage/full_data_resized/29/Evaluation_Set/Validation/403.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
7302,115819,115819,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1869_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
10365,124578,124578,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/890.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
5746,124246,124246,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/188.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
7436,115930,115930,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1197_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
3095,124290,124290,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/224.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
285,123488,123488,2,/home/konradkaranowski/storage/full_data_resized/27/im0142.ppm,27,TOPCON TRV-50,train,2
5714,115910,115910,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/889_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
10828,124921,124921,2,/home/konradkaranowski/storage/full_data_resized/29/Evaluation_Set/Validation/92.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
4370,115887,115887,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/564_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
11117,115784,115784,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1098_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
4770,124785,124785,2,/home/konradkaranowski/storage/full_data_resized/29/Evaluation_Set/Validation/402.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,2
10399,115846,115846,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/71_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,2
8735,115732,115732,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/319_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
4894,99416,99416,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0056.jpg,10,Unknown,train,3
6368,123424,123424,2,/home/konradkaranowski/storage/full_data_resized/27/im0034.ppm,27,TOPCON TRV-50,train,3
3145,115942,115942,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1830_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
4828,123902,123902,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/1269.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,3
11792,115862,115862,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/238_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
2174,124483,124483,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/628.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,3
5530,123668,123668,2,/home/konradkaranowski/storage/full_data_resized/28/aria_a_markups/aria_a_13_22.tif,28,Zeiss FF450+ mydriatic,train,3
6732,115861,115861,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/235_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
6921,115777,115777,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/998_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
2621,115984,115984,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/4330_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
2076,115829,115829,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1889_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
4199,123413,123413,2,/home/konradkaranowski/storage/full_data_resized/27/im0007.ppm,27,TOPCON TRV-50,train,3
3888,123505,123505,2,/home/konradkaranowski/storage/full_data_resized/27/im0171.ppm,27,TOPCON TRV-50,train,3
11645,115722,115722,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/235_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
11861,115865,115865,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/260_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
7716,115792,115792,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1202_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
10077,124113,124113,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/1556.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,3
2724,115982,115982,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/3979_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
11863,115820,115820,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1872_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
11136,115802,115802,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1831_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
6269,115808,115808,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1843_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
3578,123461,123461,2,/home/konradkaranowski/storage/full_data_resized/27/im0106.ppm,27,TOPCON TRV-50,train,3
3938,115730,115730,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/270_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
5017,115787,115787,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1125_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
4696,99378,99378,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0016.jpg,10,Unknown,train,3
10472,115871,115871,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/315_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
4909,115759,115759,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/775_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
5494,99425,99425,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0066.jpg,10,Unknown,train,3
2803,124361,124361,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/362.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,3
3258,99389,99389,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0028.jpg,10,Unknown,train,3
8820,99446,99446,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0087.jpg,10,Unknown,train,3
4883,123426,123426,2,/home/konradkaranowski/storage/full_data_resized/27/im0037.ppm,27,TOPCON TRV-50,train,3
191,124381,124381,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/419.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,3
124,99387,99387,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0026.jpg,10,Unknown,train,3
5310,115800,115800,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1829_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
6704,124479,124479,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/619.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,3
3339,99440,99440,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0081.jpg,10,Unknown,train,3
1554,99423,99423,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0064.jpg,10,Unknown,train,3
10367,115781,115781,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1075_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
6783,123565,123565,2,/home/konradkaranowski/storage/full_data_resized/27/im0269.ppm,27,TOPCON TRV-50,train,3
381,99398,99398,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0037.jpg,10,Unknown,train,3
9796,115851,115851,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/158_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
7680,124087,124087,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/1656.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,3
60,123433,123433,2,/home/konradkaranowski/storage/full_data_resized/27/im0054.ppm,27,TOPCON TRV-50,train,3
5258,115816,115816,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1857_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
3845,115951,115951,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1844_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
2755,115853,115853,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/162_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
10006,123429,123429,2,/home/konradkaranowski/storage/full_data_resized/27/im0045.ppm,27,TOPCON TRV-50,train,3
4097,123459,123459,2,/home/konradkaranowski/storage/full_data_resized/27/im0104.ppm,27,TOPCON TRV-50,train,3
1964,115812,115812,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1847_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
4155,115771,115771,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/938_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
3963,123675,123675,2,/home/konradkaranowski/storage/full_data_resized/28/aria_a_markups/aria_a_27_11.tif,28,Zeiss FF450+ mydriatic,train,3
6526,123679,123679,2,/home/konradkaranowski/storage/full_data_resized/28/aria_a_markups/aria_a_43_9.tif,28,Zeiss FF450+ mydriatic,train,3
6987,115912,115912,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/927_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
6185,115896,115896,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/719_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
10086,124712,124712,2,/home/konradkaranowski/storage/full_data_resized/29/Evaluation_Set/Validation/247.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,3
7134,115932,115932,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1243_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
979,115762,115762,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/821_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
6382,115878,115878,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/419_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
5699,99384,99384,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0023.jpg,10,Unknown,train,3
10270,99383,99383,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0022.jpg,10,Unknown,train,3
8723,115748,115748,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/572_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,3
3277,115880,115880,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/447_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,4
7158,115876,115876,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/377_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,4
8305,115709,115709,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/55_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,4
4600,123680,123680,2,/home/konradkaranowski/storage/full_data_resized/28/aria_a_markups/aria_a_46_14.tif,28,Zeiss FF450+ mydriatic,train,4
3560,124032,124032,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/1557.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,4
3302,123492,123492,2,/home/konradkaranowski/storage/full_data_resized/27/im0148.ppm,27,TOPCON TRV-50,train,4
3094,115854,115854,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/164_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,4
6791,115904,115904,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/852_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,4
6016,115797,115797,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1817_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,4
4575,115714,115714,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/158_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,4
2191,115724,115724,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/243_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,4
890,115911,115911,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/910_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,4
10944,124304,124304,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/25.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,4
6534,124933,124933,2,/home/konradkaranowski/storage/full_data_resized/29/Test_Set/Test/12.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,4
6848,124917,124917,2,/home/konradkaranowski/storage/full_data_resized/29/Evaluation_Set/Validation/85.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,4
3898,124355,124355,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/343.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,4
8633,124102,124102,2,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/1678.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,4
408,115860,115860,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/230_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,4
5145,115905,115905,2,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/855_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,4
7484,99404,99404,2,/home/konradkaranowski/storage/full_data_resized/10/Training400/AMD/A0044.jpg,10,Unknown,train,4
